bassetId|title|where|onlineID
591|Austin Friars: A Novel|ht|uiuo.ark+=13960=t0dv25c97
592|Far Above Rubies: A Novel|ht|uiuo.ark+=13960=t60585w1d
593|The Race for Wealth: A Novel|ht|dul1.ark+=13960=t24b3tv9n
594|A Woman's Ransom|gb|_u0BAAAAQAAJ
595|Anne Judge, Spinster|gb|9hACAAAAQAAJ
595|Anne Judge, Spinster|ia|annejudgespinste01robi
596|For Her Sake|gb|ZucBAAAAQAAJ
597|Mr. Stewart's Intentions|gb|E80BAAAAQAAJ
598|No Man's Friend|gb|e-0BAAAAQAAJ
598|No Man's Friend|ia|nomansfriend01robi
598|No Man's Friend|ht|uiuo.ark+=13960=t0zp4nn1r
599|True to Herself: A Novel|gb|gPIBAAAAQAAJ
603|Romola|ia|romola01elio
603|Romola|pg|24020
603|Romola|ht|uc1.31158000316371
604|Rookstone: A Novel|ht|nyp.33433074902804
605|Rose Aylmer's Home|gb|Wg8CAAAAQAAJ
608|Vincenzo: or, Sunken Rocks|ht|umn.31951002079955l
610|The Adventures of Doctor Brady|ia|adventuresofdoct01russ
610|The Adventures of Doctor Brady|ht|uc1.b250359
613|Oberon Spell|gb|GeEBAAAAQAAJ
614|St. Olave's|gb|Kc4BAAAAQAAJ
614|St. Olave's|ia|stolaves01step
614|St. Olave's|ht|uiuo.ark+=13960=t2d79zq3b
615|Quite Alone|ht|uc1.b250368
616|The Strange Adventures of Captain Dangerous: Who was a Soldier. . . and Died at Last in his Own House in Hanover Square|ia|strangeadventure03sala
616|The Strange Adventures of Captain Dangerous: Who was a Soldier. . . and Died at Last in his Own House in Hanover Square|ht|uc2.ark+=13960=t9c53gz59
617|Sans Merci: or, Kestrels and Falcons|gb|ZssBAAAAQAAJ
617|Sans Merci: or, Kestrels and Falcons|ia|sansmerciorkestr02lawr
617|Sans Merci: or, Kestrels and Falcons|ht|njp.32101068141033
618|Peculiar: A Tale of the Great Transition|ht|nc01.ark+=13960=t9r21dm82
620|One Against the World: or, Reuben's War. A Novel|ia|oneagainstworldo02saun
620|One Against the World: or, Reuben's War. A Novel|ht|uiuo.ark+=13960=t0zp4nt0h
627|Six Months Hence: Being Passages from the Life of Maria (née) Secretan|gb|JvUBAAAAQAAJ
627|Six Months Hence: Being Passages from the Life of Maria (née) Secretan|ht|uc2.ark+=13960=t3zs2n59f
628|Sedgely Court: A Tale|ia|sedgelycourttale03stir
628|Sedgely Court: A Tale|ht|uiuo.ark+=13960=t0jt09x58
629|Marian Rooke: or, The Quest for Fortune. A Tale of the Younger World|ht|nyp.33433076029879
630|Against Time|ht|nyp.33433075746770
634|Sink or Swim?: A Novel|ia|sinkorswimnovel03hous
634|Sink or Swim?: A Novel|ht|uc1.b3123854
636|Bitter is the Rind|ia|bitterisrind01smar
636|Bitter is the Rind|ht|uiuo.ark+=13960=t0pr8dt48
637|Breezie Langton|ht|uc1.b3326039
638|Cecile: or, Modern Idolaters|ia|cecileormodernid01sma
638|Cecile: or, Modern Idolaters|ht|uc2.ark+=13960=t3nv9g56g
649|Mr. Hogarth's Will|pg|4224
650|The Cabinet Secret|gb|DwsCAAAAQAAJ
650|The Cabinet Secret|ia|cabinetsecret03spen
650|The Cabinet Secret|ht|uiuo.ark+=13960=t2697sq8r
653|So Runs the World Away|gb|zuABAAAAQAAJ
654|Gardenhurst: A Novel|gb|i-ABAAAAQAAJ
654|Gardenhurst: A Novel|ht|nyp.33433075752216
655|Stern Necessity|ia|sternnecessity02robi
655|Stern Necessity|ht|uiuo.ark+=13960=t3jw90g1q
657|Strathmore: or, Wrought by His Own Hand. A Life Romance|ia|strathmoreromanc03ouid
657|Strathmore: or, Wrought by His Own Hand. A Life Romance|ht|uc2.ark+=13960=t05x26z1x
658|The Old Ledger|ia|oldledger02stra
658|The Old Ledger|ht|uiuo.ark+=13960=t07w71k2k
661|Paul's Courtship|ia|paulscourtshipno02stre
661|Paul's Courtship|ht|uiuo.ark+=13960=t4fn1t995
662|How Will it End?|ia|howwillitend03stri
662|How Will it End?|ht|uiuo.ark+=13960=t7qn6s33c
664|One Maiden Only|ia|onemaidenonly01tain
664|One Maiden Only|ht|uiuo.ark+=13960=t1gj0512d
666|Taken upon Trust|ht|nyp.33433074872411
667|Hannah Thurston: A Story of American Life|ht|njp.32101064208430
668|John Godfrey's Fortunes: Related by Himself. A Story of American Life|ht|loc.ark+=13960=t9f48g02g
669|Ralph Darnell|ia|ralphdarnell02tayl
669|Ralph Darnell|ht|uc2.ark+=13960=t31266s6k
670|Tara: A Mahratta Tale|ia|taramahrattatale02tayl
670|Tara: A Mahratta Tale|pg|45430
670|Tara: A Mahratta Tale|ht|mdp.39015057083977
673|Denis Donne: A Novel|ht|nnc1.0023356847
675|On Guard: A Novel|ht|uc1.b111926
676|Only Herself: A Novel|ht|uc2.ark+=13960=t85h7rj52
677|Played Out: A Novel|ht|nyp.33433074952759
680|Walter Goring|ht|uc1.b248780
683|Greatheart|ia|greatheart01thor
684|The Vicar's Courtship|ia|vicarscourtship02thor
684|The Vicar's Courtship|ht|uc1.l0073617987
688|Three Wives|ia|threewives02stre
688|Three Wives|ht|uiuo.ark+=13960=t3qv45k7b
694|Tony Butler|ia|tonybutler01leve
694|Tony Butler|pg|33604
694|Tony Butler|ht|nyp.33433074877626
695|Harry Egerton: or, The Younger Son of the Day|gb|4NoBAAAAQAAJ
695|Harry Egerton: or, The Younger Son of the Day|ht|uiuo.ark+=13960=t0ms4cg52
696|George Geith of Fen Court: A Novel|ht|uc1.b3327139
697|Maxwell Drewitt: A Novel|ht|nyp.33433084128267
698|Phemie Keller: A Novel|ia|phemiekellernove01ridd
698|Phemie Keller: A Novel|ht|uiuo.ark+=13960=t05x2z259
699|Tricotrin: Story of a Waif and Stray|ia|tricotrinstoryof01ouid1
699|Tricotrin: Story of a Waif and Stray|ht|uiuo.ark+=13960=t3611cz09
700|The Belton Estate|pg|4969
700|The Belton Estate|ht|nyp.33433075762694
701|Ralph the Heir|pg|25579
704|Artingale Castle|ia|artingalecastle02trol
704|Artingale Castle|ht|uiuo.ark+=13960=t2794tq8b
708|Gemma: A Novel|ht|njp.32101067178614
709|Giulio Malatesta: A Novel|ia|giuliomalatestan01trol
709|Giulio Malatesta: A Novel|ht|uc2.ark+=13960=t75t3jg6g
710|Lindisfarn Chase: A Novel|ht|uc1.b3548180
711|A Siren|ia|siren02trol
711|A Siren|pg|5179
711|A Siren|ht|coo.31924064980893
719|Under Two Flags: A Story of the Household and the Desert|ia|undertwoflagssto03ouid
719|Under Two Flags: A Story of the Household and the Desert|ht|uiuo.ark+=13960=t0ns1f09q
731|The Life Guardsman|ia|lifeguardsman01walm
731|The Life Guardsman|ht|uiuo.ark+=13960=t2t44bz9q
736|The Waterdale Neighbours|ia|waterdaleneighbo03mcca
736|The Waterdale Neighbours|ht|uiuo.ark+=13960=t51g16t79
738|Which Shall it Be?|ht|nyp.33433034410898
739|Hitherto: A Story of Yesterday|ht|mdp.39015065553235
746|Jack Scudamore's Daughter: A Domestic Story|gb|Eg0CAAAAQAAJ
747|Only to be Married: A Novel|ia|onlytobemarriedn03kirk
747|Only to be Married: A Novel|ht|uiuo.ark+=13960=t1cj8wz86
751|The Wife's Evidence|ht|nyp.33433044608457
753|The Woman's Kingdom|ht|uc2.ark+=13960=t7kp8796r
757|Seadrift: A Novel|ia|seadriftnovel02wood
757|Seadrift: A Novel|ht|njp.32101042640761
759|Anne Hereford|ia|anneherefordnove03wood
759|Anne Hereford|ht|uiuo.ark+=13960=t41r7gc7j
760|Bessy Rane: A Novel|ht|coo.31924013573104
761|Dene Hollow: A Novel|ht|coo.31924065001061
762|Elster's Folly: A Novel|pg|16798
762|Elster's Folly: A Novel|ht|nyp.33433075762322
763|It May be True: A Novel|gb|7NABAAAAQAAJ
763|It May be True: A Novel|ia|itmaybetruenovel02wood
764|Lady Adelaide's Oath|ht|nyp.33433034411052
765|Lord Oakburn's Daughters|ht|uc2.ark+=13960=t22b91b54
766|Mildred Arkell: A Novel|ia|mildredarkellnov03wood
766|Mildred Arkell: A Novel|pg|39377
766|Mildred Arkell: A Novel|ht|uc2.ark+=13960=t16m38881
767|Oswald Cray|ia|oswaldcray02wood
767|Oswald Cray|ht|nyp.33433075770390
769|Roland Yorke: A Sequel to <i>The Channings</i>|ht|coo.31924013573351
770|St. Martin's Eve|ht|inu.32000002840678
771|The Shadow of Ashlydyat|ia|shadowofashlydya02wood
771|The Shadow of Ashlydyat|pg|42200
771|The Shadow of Ashlydyat|ht|dul1.ark+=13960=t3223p23p
772|Sir Cyrus of Stonycleft|ia|sircyrusofstonyc03wood
772|Sir Cyrus of Stonycleft|ht|uiuo.ark+=13960=t0dv26t3k
773|Trevlyn Hold: or, Squire Trevlyn's Heir|ia|trevlynholdorsqu01wood
773|Trevlyn Hold: or, Squire Trevlyn's Heir|pg|36106
773|Trevlyn Hold: or, Squire Trevlyn's Heir|ht|uiuo.ark+=13960=t4pk12f7c
774|Verner's Pride|ia|vernerspride02wood
774|Verner's Pride|pg|15627
774|Verner's Pride|ht|nyp.33433022469633
778|The Bane of a Life: A Novel|gb|0e8BAAAAQAAJ
781|Black Sheep: A Novel|ht|uiuo.ark+=13960=t0bv8500m
782|Broken to Harness: A Story of English Domestic Life|ia|brokentoharnesss02yate
782|Broken to Harness: A Story of English Domestic Life|ht|uiuo.ark+=13960=t4mk70p0z
783|Dr. Wainwright's Patient: A Novel|ia|drwainwrightspat03yate
783|Dr. Wainwright's Patient: A Novel|ht|uiuo.ark+=13960=t4rj5462f
784|The Forlorn Hope: A Novel|ia|forlornhopenovel01yate
784|The Forlorn Hope: A Novel|ht|uiuo.ark+=13960=t07w72b8r
785|Kissing the Rod: A Novel|ht|njp.32101065605733
786|Land at Last: A Novel in Three Books|ia|landatlastnovel01yate
786|Land at Last: A Novel in Three Books|ht|uiuo.ark+=13960=t0bv85013
788|The Rock Ahead: A Novel|ia|rockaheadnovel01yate
788|The Rock Ahead: A Novel|ht|nyp.33433075874762
789|Running the Gauntlet: A Novel|ia|runninggauntletn03yate
789|Running the Gauntlet: A Novel|ht|uiuo.ark+=13960=t1kh18152
790|Yaxley and its Neighbourhood: A Novel|ia|yaxleyitsneighbo01robe
790|Yaxley and its Neighbourhood: A Novel|ht|uiuo.ark+=13960=t2697sn9b
792|Almack's: A Society Novel of the Times of George IV|ia|almacksnovel02huds
792|Almack's: A Society Novel of the Times of George IV|ht|uc1.b3123857
795|Chums: A Tale of the Queen's Navy|gb|P-oBAAAAQAAJ
804|Juliet: A Novel|ia|juliet02cart
804|Juliet: A Novel|ht|uiuo.ark+=13960=t3611j83v
805|The Knave of Hearts: A Novel|ht|njp.32101067633253
815|Forbidden to Marry: A Novel|ia|forbiddentomarry01bank
815|Forbidden to Marry: A Novel|ht|uiuo.ark+=13960=t06w9mk41
816|In His Own Hand: A Novel|ht|uc1.b3322305
817|Courtleroy|ia|courtleroy03beal
819|Restitution: A Novel|ia|restitution03beal
819|Restitution: A Novel|ht|uiuo.ark+=13960=t04x5jz3v
825|In Far Lochaber|ia|infarlochaber01blac
825|In Far Lochaber|ht|njp.32101067707081
826|Judith Shakespeare|pg|37788
826|Judith Shakespeare|ht|nyp.33433081604344
827|Sabina Zembra|ht|mdp.39015031219697
828|Shandon Bells|ht|mdp.39015063170768
829|The Strange Adventures of a House Boat|ht|mdp.39015063748688
830|Sunrise: A Story of These Times|ia|sunrisestoryofth03black
830|Sunrise: A Story of These Times|pg|17308
830|Sunrise: A Story of These Times|ht|mdp.39015063747920
831|White Heather: A Novel|pg|43444
831|White Heather: A Novel|ht|mdp.39015063747995
832|Yolande: The Story of a Daughter|ht|uc1.b249607
833|Christowell: A Dartmoor Tale|ht|inu.32000001359217
834|Kit and Kitty: A Story of West Middlesex|pg|49520
834|Kit and Kitty: A Story of West Middlesex|ht|nyp.33433074940820
835|Springhaven: A Tale of the Great War|pg|7435
835|Springhaven: A Tale of the Great War|ht|uc2.ark+=13960=t2z321j88
836|Aut Caesar aut Nihil|ia|autcaesarautnihi01both
836|Aut Caesar aut Nihil|ht|uiuo.ark+=13960=t0ks6zj9c
837|Asphodel: A Novel|ht|uiuo.ark+=13960=t0jt06h5n
838|The Day Will Come: A Novel|ia|daywillcomenovel01brad
838|The Day Will Come: A Novel|ht|uiuo.ark+=13960=t3320g902
839|The Fatal Three: A Novel|ia|fatalthreenovel03brad
839|The Fatal Three: A Novel|ht|uiuo.ark+=13960=t2m62224d
840|Ishmael: A Novel|gb|8AwGAAAAQAAJ
840|Ishmael: A Novel|ht|coo.31924064973500
841|Like and Unlike: A Novel|ia|likeunlikenovel03brad
841|Like and Unlike: A Novel|ht|coo.31924064973468
842|Mohawks: A Novel|pg|41374
842|Mohawks: A Novel|ht|uc2.ark+=13960=t1jh3k72g
843|Mount Royal: A Novel|gb|2OYBAAAAQAAJ
843|Mount Royal: A Novel|ia|mountroyalnovel01brad
843|Mount Royal: A Novel|pg|41339
843|Mount Royal: A Novel|ht|uiuo.ark+=13960=t11n8pr8z
844|The One Thing Needful: A Novel|ht|pst.000005321414
845|Phantom Fortune: A Novel|gb|ve4BAAAAQAAJ
845|Phantom Fortune: A Novel|ia|phantomfortuneno01brad
845|Phantom Fortune: A Novel|ht|uc1.b3327194
846|For Lilias: A Novel|ht|uiuo.ark+=13960=t02z1h864
847|Mary St. John: A Novel|ht|uc2.ark+=13960=t1mg7mv37
848|Not Like Other Girls: A Novel|pg|28463
848|Not Like Other Girls: A Novel|ht|uc1.b248548
849|Only the Governess: A Novel|ht|uc1.b248567
850|Queenie's Whim: A Novel|ia|queenieswhimnove02care
851|The Search for Basil Lyndhurst|ia|searchforbasilly01care
851|The Search for Basil Lyndhurst|ht|uiuo.ark+=13960=t3bz6g13b
852|Uncle Max: A Novel|ia|unclemax01care
852|Uncle Max: A Novel|pg|16080
852|Uncle Max: A Novel|ht|nyp.33433034409981
853|Guilderoy: A Novel|ia|guilderoy01ouid1
853|Guilderoy: A Novel|ht|njp.32101067632248
854|In Maremma: A Story|ht|inu.30000056127578
855|Princess Napraxine|ia|princessnapraxin03ouid
855|Princess Napraxine|ht|inu.32000006912846
856|Wanda|ht|njp.32101068177672
860|Mrs. Dorriman: A Novel|ia|mrsdorrimannovel03chet
860|Mrs. Dorriman: A Novel|ht|uiuo.ark+=13960=t0ft8w186
861|Sara: A Novel|ht|njp.32101068166154
862|A Country Gentleman and his family|pg|30835
862|A Country Gentleman and his family|ht|uc2.ark+=13960=t1kh0kp10
864|Hester: A Story of Contemporary Life|gb|8u4BAAAAQAAJ
864|Hester: A Story of Contemporary Life|ia|hesterstoryofcon02olip
864|Hester: A Story of Contemporary Life|pg|48197
864|Hester: A Story of Contemporary Life|ht|uc2.ark+=13960=t4xg9h40h
865|A House Divided Against Itself|ia|housedividedagai03olip
865|A House Divided Against Itself|ht|uc1.b3325717
866|In Trust: The Story of a Lady and Her Lover|ia|intruststoryofla01olip
866|In Trust: The Story of a Lady and Her Lover|ht|coo.31924064987617
867|It was a Lover and his Lass|pg|49597
867|It was a Lover and his Lass|ht|uc1.b250247
868|Joyce: A Novel|ht|uc2.ark+=13960=t8jd4zk4r
869|The Ladies Lindores|ht|inu.32000002882670
870|Madam|ia|madam02olip
870|Madam|ht|uiuo.ark+=13960=t1dj60n41
871|Neighbours on the Green|ht|nyp.33433074961875
872|A Poor Gentleman|ia|poorgentleman01olip
872|A Poor Gentleman|ht|uiuo.ark+=13960=t0ms49j16
873|The Second Son: A Novel|ht|uc2.ark+=13960=t2r49vd72
874|Sir Tom|ia|sirtom02olip
874|Sir Tom|pg|30692
874|Sir Tom|ht|uiuo.ark+=13960=t54f2cg0g
875|The Son of his Father|ia|sonofhisfather03olip
875|The Son of his Father|ht|uiuo.ark+=13960=t21c2k61d
876|The Wizard's Son: A Novel|ia|wizardssonnovel01olip
876|The Wizard's Son: A Novel|ht|inu.30000042776348
878|At the Red Glove: A Novel|ia|atredglovenovel02macq
878|At the Red Glove: A Novel|ht|nyp.33433074902614
879|Beside the River: A Tale|ia|besiderivertale01macq
879|Beside the River: A Tale|ht|uiuo.ark+=13960=t2q536h3c
880|A Faithful Lover|ht|dul1.ark+=13960=t13n2ww35
881|Her Sailor Love|ht|nyp.33433074902572
883|Louisa: A Novel|ht|mdp.39015063943990
885|The Courting of Mary Smith|ht|mdp.39015063955390
886|A Fair Maid|gb|m7BUAAAAYAAJ
886|A Fair Maid|ht|mdp.39015063955549
887|The Hands of Justice|gb|eOsBAAAAQAAJ
888|In Bad Hands, and Other Tales|gb|9zIVAAAAQAAJ
888|In Bad Hands, and Other Tales|ia|inbadhandsothert02robi
890|The Man She Cared For|gb|-FcZAAAAYAAJ
890|The Man She Cared For|ia|manshecaredfor02robi
890|The Man She Cared For|ht|uiuo.ark+=13960=t21c2mc0k
891|Women are Strange, and Other Stories|gb|UR8CAAAAQAAJ
894|The Black Robe|ia|blackrobe03coll
894|The Black Robe|pg|1587
894|The Black Robe|ht|mdp.39015031105581
895|The Evil Genius|ia|evilgeniusdomest03coll
895|The Evil Genius|pg|1627
895|The Evil Genius|ht|njp.32101068581550
896|Heart and Science: A Story of the Present Time|ia|heartsciencestor01coll
896|Heart and Science: A Story of the Present Time|pg|7892
896|Heart and Science: A Story of the Present Time|ht|mdp.39015063542123
897|I Say No: or, The Love-Letter Answered|ia|isayno03coll
897|I Say No: or, The Love-Letter Answered|pg|1629
897|I Say No: or, The Love-Letter Answered|ht|nyp.33433074945746
898|The Legacy of Cain: A Novel|ia|legacyofcain01colli
898|The Legacy of Cain: A Novel|pg|1975
898|The Legacy of Cain: A Novel|ht|mdp.39015063542180
899|Little Novels|ia|littlenovels03coll
899|Little Novels|pg|1630
899|Little Novels|ht|uiuo.ark+=13960=t42r4j18j
900|A Double Wedding|gb|XTcVAAAAQAAJ
903|For Cash Only: A Novel|ia|forcashonlynovel01payn
903|For Cash Only: A Novel|ht|uiuo.ark+=13960=t0xp7ks1j
904|From Exile|ht|coo.31924013533447
905|Glow-Worm Tales|ht|coo.31924064987856
907|The Heir of the Ages|ia|heirofages01payn
907|The Heir of the Ages|ht|coo.31924064987880
908|Kit: A Memory|ia|kitmemory03payn
908|Kit: A Memory|ht|njp.32101022612871
909|The Mystery of Mirbridge|ht|coo.31924013533637
910|A Prince of the Blood: A Novel|ia|princeofbloodnov01payn
910|A Prince of the Blood: A Novel|ht|uiuo.ark+=13960=t50g49g7w
911|The Talk of the Town|ia|talkoftown02payn
911|The Talk of the Town|ht|uc1.b3327465
912|Thicker Than Water|ia|thickerthanwater01paynj
912|Thicker Than Water|ht|uc2.ark+=13960=t8x926x19
914|Diana|ia|diana01crai
914|Diana|ht|uc1.l0060265717
916|Godfrey Helstone: A Novel|ht|uc1.b3578329
918|Sydney|ia|sydney03crai
918|Sydney|ht|uiuo.ark+=13960=t0cv52b6x
921|A Laodicean: or, The Castle of the De Stancys. A Story of To-Day|gb|RukBAAAAQAAJ
921|A Laodicean: or, The Castle of the De Stancys. A Story of To-Day|pg|3258
921|A Laodicean: or, The Castle of the De Stancys. A Story of To-Day|ht|mdp.39015005079341
922|The Woodlanders|ia|woodlanders01hard
922|The Woodlanders|pg|482
922|The Woodlanders|ht|uc1.b3322351
923|Two on a Tower: A Romance|pg|3146
923|Two on a Tower: A Romance|ht|njp.32101068153236
924|On Dangerous Ground: A Novel|ia|ondangerousgroun02drew
924|On Dangerous Ground: A Novel|ht|uiuo.ark+=13960=t23b6dc59
926|A Girton Girl|ht|mdp.39015001805293
929|Eli's Children: The Chronicles of an Unhappy Family|pg|36642
929|Eli's Children: The Chronicles of an Unhappy Family|ht|uc2.ark+=13960=t0qr4th40
931|The Man with a Shadow|ia|manwithshadow01fenn
931|The Man with a Shadow|pg|34248
931|The Man with a Shadow|ht|uiuo.ark+=13960=t3st7zc9j
932|The Master of the Ceremonies: A Novel|pg|34492
932|The Master of the Ceremonies: A Novel|ht|njp.32101037077326
933|Of High Descent: A Novel|ia|ofhighdescentnov01fenn
933|Of High Descent: A Novel|pg|34246
933|Of High Descent: A Novel|ht|uiuo.ark+=13960=t06w9qm4q
934|One Maid's Mischief: A Novel|pg|36723
935|Sweet Mace: A Sussex Legend of the Iron Times|ia|sweetmacesussexl03fenn
935|Sweet Mace: A Sussex Legend of the Iron Times|pg|34490
935|Sweet Mace: A Sussex Legend of the Iron Times|ht|njp.32101037077284
936|The New Mistress: A Tale|pg|32924
936|The New Mistress: A Tale|ht|nyp.33433075727820
937|This Man's Wife: A Novel|pg|40676
938|The Vicar's People: A Story of a Stain|pg|35370
939|Puppets: A Romance|ht|uiuo.ark+=13960=t72v2x650
946|Once Again|ht|uc1.b248487
948|A Real Queen: A Romance|ht|uc2.ark+=13960=t74t6gw1f
949|A Will and a Way|ht|njp.32101037974829
950|Beyond Compare: A Story|ht|uc2.ark+=13960=t0cv4hf87
951|The Braes of Yarrow: A Romance|ia|braesofyarrowrom02gibb
951|The Braes of Yarrow: A Romance|ht|uiuo.ark+=13960=t1bk1rc2d
952|By Mead and Stream: A Novel|ht|njp.32101066458942
953|Clare of Claresmede: A Romance|ht|njp.32101066458975
958|Of High Degree: A Story|ia|ofhighdegreestor03gibb
958|Of High Degree: A Story|ht|uiuo.ark+=13960=t2h70sq7q
960|The Cameronians: A Novel|ht|inu.30000042783757
961|Colville of the Guards|ia|colvilleofguards01gran
962|Dulcie Carlyon: A Novel|gb|ETIPAAAAQAAJ
962|Dulcie Carlyon: A Novel|ia|dulciecarlyonnov02gran
962|Dulcie Carlyon: A Novel|ht|uiuo.ark+=13960=t31268d6g
964|Love's Labour Won: A Novel|ia|loveslabourwonno03gran
964|Love's Labour Won: A Novel|ht|uiuo.ark+=13960=t0jt0264g
965|The Master of Aberfeldie|ia|masterofaberfeld03gran
965|The Master of Aberfeldie|ht|uiuo.ark+=13960=t46q2br93
966|Miss Cheyne of Essilmont|ht|uc2.ark+=13960=t07w68t46
970|In Sight of Land: A Novel|ia|insightoflandnov02hard
970|In Sight of Land: A Novel|ht|uiuo.ark+=13960=t6qz2n61d
974|Sir Robert Shirley, Bart.|ia|sirrobertshirley01harw
976|A Modern Ulysses: His Life and Adventures|ia|modernulyssesbei01hatt
976|A Modern Ulysses: His Life and Adventures|ht|njp.32101068178860
978|The Lover's Creed|ia|loverscreednovel01hoey
979|The Question of Cain|ia|questionofcain03hoey
985|Ione|ht|uc1.b250089
986|"My Love"|ia|mylove__03lint
986|"My Love"|ht|uiuo.ark+=13960=t5s75wc09
987|Paston Carew, Millionaire and Miser|ht|njp.32101068142148
988|The Autobiography of Christopher Kirkland|vw|VAB7017
989|Through the Long Night: A Novel|ia|throughlongnight02lint
989|Through the Long Night: A Novel|ht|uiuo.ark+=13960=t5gb2m944
991|The Ladies' Gallery: A Novel|ht|nyp.33433074893532
992|Maid of Athens|ht|mdp.39015063933173
993|The Rebel Rose: A Novel|ht|coo.31924064979440
994|The Right Honourable: A Romance of Society and Politics|ht|nyp.33433074893581
996|Donal Grant|pg|2433
996|Donal Grant|ht|uc1.b4102471
997|Mary Marston|pg|8201
997|Mary Marston|ht|nyp.33433074875711
998|What's Mine's Mine|ia|whatsminesmine01macd
998|What's Mine's Mine|ht|uc1.$b349058
1000|A Daughter of the Tropics: A Novel|gb|ofgUAAAAQAAJ
1001|Driven to Bay: A Novel|gb|VGMUAAAAQAAJ
1002|Facing the Footlights|gb|_OsBAAAAQAAJ
1002|Facing the Footlights|ht|inu.30000065068698
1003|Gentleman and Courtier: A Romance|gb|ej0VAAAAQAAJ
1005|The Heir Presumptive: A Love Story|gb|9gwGAAAAQAAJ
1005|The Heir Presumptive: A Love Story|ht|nyp.33433074880034
1006|How They Loved Him: A Novel|gb|zuwBAAAAQAAJ
1006|How They Loved Him: A Novel|ia|howtheylovedhimn02marr
1006|How They Loved Him: A Novel|ht|uiuo.ark+=13960=t0dv24664
1008|A Moment of Madness, and Other Stories|gb|8e8BAAAAQAAJ
1010|My Sister the Actress: A Novel|gb|oBwCAAAAQAAJ
1011|On Circumstantial Evidence: A Novel|ia|oncircumstantial01marr
1011|On Circumstantial Evidence: A Novel|ht|uiuo.ark+=13960=t4bp0kq7q
1012|Peeress and Player: A Novel|gb|y-wBAAAAQAAJ
1013|Phyllida: A Life Drama|gb|NeoBAAAAQAAJ
1016|Diana of the Crossways: A Novel|ht|uc1.b4102745
1017|Belinda: A Novel|ht|mdp.39015034723745
1018|Doctor Cupid|pg|35548
1018|Doctor Cupid|ht|uc2.ark+=13960=t06w9d704
1030|Robin: A Novel|ht|coo.31924013532407
1032|The Free Lances: A Romance of the Mexican Valley|ia|freelancesromanc01reid
1032|The Free Lances: A Romance of the Mexican Valley|pg|27996
1032|The Free Lances: A Romance of the Mexican Valley|ht|uiuo.ark+=13960=t0ks7bn1s
1033|No Quarter: A Romance|ia|noquarter02reid
1033|No Quarter: A Romance|pg|35670
1033|No Quarter: A Romance|ht|njp.32101065853358
1035|Berna Boyle: A Love Story of Devon|ia|bernaboylelovest03ridd
